
"35935907000127","MARK BUILDING GERENCIAMENTO PREDIAL LTDA",markbuilding.com.br,OK,https://www.markbuilding.com.br
"40499216000168","FARMACIA 24 H LTDA",drogasil.com.br,OK,https://www.drogasil.com.br
"1291387000145","GRAND POINT COMERCIO DE VEICULOS LTDA.",grandbrasil.com.br,OK,https://grandbrasil.com.br
"84615541000114","RONDO MOTOS LTDA",rondomotos.com.br,OK,https://www.rondomotos.com.br
"84308980000346","A. C. D. A. IMPORTACAO E EXPORTACAO LTDA",arasuper.com.br,OK,https://arasuper.com.br
"50661040000152","AEROPORTO PIZZAS LTDA",habibs.com.br,OK,https://www.habibs.com.br
"58687609000160","ENGELETRICA INDUSTRIA , COMERCIO E SERVICOS ELETRICOS LTDA.",engeletrica.com.br,OK,https://engeletrica.com.br
"6912701000183","ATEX EUROINJET INDUSTRIA E COMERCIO DE PLASTICOS E ACESSORIOS LTDA",atex.com.br,ERRO,
"4422772000172","FRIGORIFICO SANTA CRUZ LTDA",fscruz.com.br,OK,https://www.fscruz.com.br
"10446053000194","MODERNLINE COMERCIO DE MOVEIS LTDA.",casadosuporte.com.br,OK,https://www.casadosuporte.com.br
"3774688005467","SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL",sc.senai.br,OK,https://sc.senai.br
"24706364000907","SAVANA COMERCIO DE VEICULOS LTDA",aguiabranca.com.br,OK,https://www.aguiabranca.com.br
"9291344000171","AMO ASSESSORIA MEDICA OCUPACIONAL LTDA",amonet.com.br,ERRO,
"83261420002798","BISTEK - SUPERMERCADOS LTDA.",bistek.com.br,OK,https://www.bistek.com.br
"73909400000783","GIRUS MERCANTIL LTDA",biglar.com.br,OK,https://www.biglar.com.br
"94172327000194","TRANSRESIND TRANSPORTES DE RESIDUOS INDUSTRIAIS LTDA",transresind.com.br,OK,https://transresind.com.br
"62365697000151","IPE CLUBE",ipeclube.com.br,OK,https://ipeclube.com.br
"10786517000101","WORKSERV DESENVOLVIMENTO E COMERCIO DE SOFTWARES LTDA",binartech.com.br,OK,https://binartech.com.br
"2457533000203","DICOMP DISTRIBUIDORA DE ELETRONICOS LTDA",dicomp.com.br,OK,https://www.dicomp.com.br
"20038000126","MULTICIDADES VIAGENS E TURISMO LTDA",multicidades.com.br,OK,https://www.multicidades.com.br
"16505554000180","COOPERATIVA DOS PRODUTORES RURAIS DE ABAETE E REGIAO LTDA",cooperabaete.com.br,OK,https://cooperabaete.com.br
"794161000102","ZZSAP INDUSTRIA E COMERCIO DE CALCADOS LTDA",arezzo.com.br,OK,https://www.arezzo.com.br
"22486132000108","COMERCIO DE PRODUTOS ALIMENTICIOS TODO DIA LTDA",caceresnoticias.com.br,OK,https://www.caceresnoticias.com.br
"3866664000126","MICRO OFFICE INFORMATICA LTDA",microofficeinformatica.com.br,OK,https://www.microofficeinformatica.com.br
"63373955000104","ICAVEL IGUATU CAVALCANTE VEICULOS LTDA",icavelfiat.com.br,OK,https://www.icavelfiat.com.br
"26611091000195","AMBIPAR ENVIRONMENT CIRCULAR ECONOMY FPI PARANA LTDA",boomera.com.br,ERRO,
"5783844000501","SUPER LUVISA LTDA",acomprebem.com.br,ERRO,
"19347410000131","UNIESP S.A. EM RECUPERACAO JUDICIAL",satoleiloes.com.br,OK,https://satoleiloes.com.br
"14221952000140","METALURGICA SOUZA E MARTINS LTDA",hfmetalurgica.com.br,OK,https://www.hfmetalurgica.com.br
"10903217000165","METAL FORCE AUTO PECAS LTDA",jrem.com.br,OK,https://www.jrem.com.br
"10327100000180","ZOZ SOETHE INDUSTRIA E COMERCIO LTDA",zozsoethe.com.br,OK,https://www.zozsoethe.com.br
"1259518000107","COOPERATIVA DE CREDITO DE LIVRE ADMISSAO SICOOB UNIMAIS CENTRO LESTE PAULISTA -SICOOB UNIMAIS CENTRO LESTE PAULISTA",sicoob.com.br,OK,http://www.sicoob.com.br
"88894548001900","COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO UNIAO - SICREDI UNIAO RS/ES",sicredi.com.br,OK,https://www.sicredi.com.br
"59970624001903","RODOBENS VEICULOS COMERCIAIS CIRASA S.A.",rodobens.com.br,OK,https://www.rodobens.com.br
"7827450000100","MA - CONSULTORIA & TREINAMENTO LTDA",maconsultoria.com,OK,https://www.maconsultoria.com
"5832865000138","A ESTANCIA MORRO GRANDE - CENTRO DE REABILITACAO SOCIAL LTDA",estanciamorrogrande.com.br,OK,https://estanciamorrogrande.com.br
"2038232000830","BANCO COOPERATIVO SICOOB S.A.",sicoob.com.br,OK,https://www.sicoob.com.br
"259231000114","COOPERATIVA SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CREDITO DE LIVRE ADMISSAO",sicoob.com.br,OK,https://www.sicoob.com.br
"11174805000178","SANIT ALL SERVICOS E COMERCIO LTDA",sanitall.com.br,ERRO,
"5852501000110","ACOM SISTEMAS CORPORATIVOS LTDA",acomsistemas.com.br,OK,https://acomsistemas.com.br
"993944000107","JARAUTO INDUSTRIA E COMERCIO DE PECAS LTDA",jarauto.com.br,OK,https://www.jarauto.com.br
"14820886000124","HIDRASERVICE COMERCIAL HIDRAULICA LTDA",hidraservice.com.br,OK,https://www.hidraservice.com.br
"4954329000142","CONSTRUTORA FRANCO ARAUJO LTDA.",otimus.com.br,OK,https://www.otimus.com.br
"10600372000102","DENTAL SUL PRODUTOS ODONTOLOGICOS LTDA",dentalsul.com.br,OK,https://www.dentalsul.com.br
"893166000184","CABANA DO BOSQUE BEBIDAS E ALIMENTOS LTDA",portaltoatoa.com.br,OK,https://www.portaltoatoa.com.br
"827591000337","ACTIVAS PLASTICOS INDUSTRIAIS LTDA",activas.com.br,OK,http://www.activas.com.br
"60958972000891","LAR BATISTA DE CRIANCAS",larbatista.com.br,OK,https://larbatista.com.br
"48909675000184","MULTIPACK PRODUTOS QUIMICOS INDUSTRIA E COMERCIO LTDA",multipack.com.br,OK,https://www.multipack.com.br
"32731156000139","DIMAS CONSTRUCOES LTDA.",dimasconstrucoes.com.br,OK,https://www.dimasconstrucoes.com.br
"27797381000138","BRASIL INFLAVEIS PROMOCIONAIS LTDA",flyballoon.com.br,OK,https://flyballoon.com.br
"18238002000189","H R B COMERCIO DE VEICULOS LTDA",rodobens.com.br,OK,https://rodobens.com.br
"22210600000117","BAILON INDUSTRIA E COMERCIO DE MAQUINAS LTDA",bailonequipamentos.com.br,OK,https://www.bailonequipamentos.com.br
"12520892000130","VENTECIA COMERCIO DE EXAUSTORES E VENTILADORES LTDA",ventecialoja.com.br,ERRO,
"10298238000107","PKJ INDUSTRIA DE PLASTICOS LTDA",plastjet.com.br,OK,https://www.plastjet.com.br
"6149977000402","MMS - SP INDUSTRIA E COMERCIO DE PLASTICOS LTDA",mmsplasticos.com.br,OK,https://www.mmsplasticos.com.br
"2786624000454","NACIONAL PROTECAO LTDA",extintoresnacional.com.br,ERRO,
"41854753000141","MARIA CHOCOLATE LTDA",mariachocolate.com.br,OK,https://www.mariachocolate.com.br
"11638298000186","SVN ASSESSORES DE INVESTIMENTOS S/S LTDA",svninvestimentos.com.br,OK,https://svninvestimentos.com.br
"9085717000310","M. A. BORGES COMERCIO DE MEDICAMENTOS LTDA",farmaciaestrela.com.br,ERRO,
"4557459000141","SAO PAULO COMERCIO DE AUTO PECAS LTDA",saopauloautopecas.com.br,OK,https://www.saopauloautopecas.com.br
"3212385000300","IGUATEMI ALIMENTOS LTDA",mhnet.com.br,OK,https://mhnet.com.br
"944145002518","S MOTORS COMERCIO IMPORTACAO E EXPORTACAO LTDA",caoa.com.br,OK,https://caoa.com.br
"73730129001796","BELLENZIER PNEUS LTDA",bellenzier.com.br,OK,https://www.bellenzier.com.br
"85162071000143","POUSADA DOS SONHOS LTDA",pousadadossonhos.com.br,OK,https://www.pousadadossonhos.com.br
"5147748000720","AGROCANA COMERCIO E REPRESENTACOES LTDA",agrocana-ne.com.br,OK,https://agrocana-ne.com.br
"917048000169","LABUTARE CONSTRUTORA E INCORPORADORA LTDA",labutare.com.br,OK,https://labutare.com.br
"13354177000138","MEVISAMETAL INDUSTRIA DE FERRAGENS E ESTRUTURAS PARA ARMAZENAGEM LTDA",mevisametal.com.br,OK,https://mevisametal.com.br
"70509002740","COMERCIAL DAHANA LIMITADA",supernossoemcasa.com.br,ERRO,
"22924846000150","NINE AUTO ACESSORIOS LTDA",sigmaautoparts.com.br,OK,https://sigmaautoparts.com.br
"38456370000100","ESFERA ADMINISTRADORA E IMOBILIARIA LTDA",esferagestaoimob.com.br,OK,https://esferagestaoimob.com.br
"20182241000106","SUPERMERCADO DA PRACA ARACOIABA LTDA",dapraca.com.br,OK,https://dapraca.com.br
"15797607000200","FERRO EQUIPAMENTO INDUSTRIAL LTDA",ferroindustria.com.br,OK,https://ferroindustria.com.br
"15218250000170","MAPA CONSTRUTORA E INCORPORADORA LTDA.",mapagroup.com.br,OK,https://mapagroup.com.br
"11567074000554","RODOBENS VEICULOS COMERCIAIS RONDONIA LTDA",rodobens.com.br,OK,https://rodobens.com.br
"7475925000138","RENOVA LTDA",renovamarcas.com.br,OK,https://renovamarcas.com.br
"5540926000193","AMAPA TELHAS INDUSTRIA CERAMICA LTDA",amapatelhas.com.br,OK,https://www.amapatelhas.com.br
"28548629000190","CVG MONTAGEM E SOLDAGEM INDUSTRIAL LTDA",cvgengenharia.com.br,OK,https://cvgengenharia.com.br
"11186872000102","RAMADAM ENGENHARIA E EMPREENDIMENTOS LTDA",aogengenharia.com.br,OK,https://www.aogengenharia.com.br
"7815053000100","DELRIO REFRIGERANTES LTDA",guaranadelrio.com.br,OK,https://guaranadelrio.com.br
"3204032000105","LABORATORIO SABIN DE ANALISES CLINICAS EM VINHEDO LTDA.",laboratoriocml.com.br,ERRO,
"1895834000175","KASHICOI MINIMERCADO LTDA",dapraca.com.br,OK,https://dapraca.com.br
"92617703000181","AGENCIA DE VIAGENS E TURISMO PORTOSUL LIMITADA",portosulturismo.com.br,OK,http://portosulturismo.com.br
"87853206001386","COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG",sicredi.com.br,OK,https://www.sicredi.com.br
"77884559001713","TRAJANO & CIA LTDA",farmaciastrajano.com.br,OK,http://www.farmaciastrajano.com.br
"72714272000164","LHM RESTAURANTE LTDA",lovinghutsaopaulo.com.br,OK,https://lovinghutsaopaulo.com.br
"61573796002533","ALLIANZ SEGUROS S/A",allianz.com.br,OK,https://www.allianz.com.br
"68931419000109","OUROLUX ENERGIA LTDA",ourolux.com.br,OK,https://ourolux.com.br
"29162271000125","SEGURA SEGURANCA ELETRONICA LTDA",gruposegura.com.br,OK,https://www.gruposegura.com.br
"20249477000112","BRAVO MOTOS LTDA.",bravomotos.com,OK,https://www.bravomotos.com
"20244903000125","AUTO POSTO ALFA LTDA",grupotrapezio.com.br,OK,https://grupotrapezio.com.br
"5500934000882","PASCHOALOTTO SERVICOS FINANCEIROS S/A",paschoalotto.com.br,OK,https://www.paschoalotto.com.br
"39346861043804","CENCOSUD BRASIL COMERCIAL S.A.",gbarbosa.com.br,ERRO,
"23531857000133","I.T.I TRANSFORMADORES LTDA",ititransformadores.com.br,OK,https://www.ititransformadores.com.br
"17208053000103","M DE F G DISCINI PRODUTOS AUTOMOTIVOS LTDA",geralferramentas.com.br,OK,http://www.geralferramentas.com.br
"14073092000659","CERQUEIRA COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA",cerqueiragoncalves.com.br,ERRO,
"5869125000176","SOFTFOCUS SOLUCOES TECNOLOGICAS LTDA",softfocus.com.br,OK,https://softfocus.com.br
"4638928000157","COMERCIAL VAREJISTA DE ALIMENTOS BARRETOS LTDA",minarebebidas.com.br,ERRO,
"4507295000148","H MARTINS MATERIAIS PARA CONSTRUCAO LTDA",novo.brb.com.br,OK,https://novo.brb.com.br
"4411300000114","BAN MAQ COMERCIO E LOCACAO DE BENS MOVEIS LTDA",dga.com.br,OK,https://dga.com.br
"2223966006669","ATLANTICA HOTELS INTERNATIONAL BRASIL LTDA",ahi.com.br,OK,https://www.ahi.com.br
"2055120000111","R.S. DE PAULA INDUSTRIA E COMERCIO GRAFICO LTDA",rsdepaula.com.br,OK,https://rsdepaula.com.br
"37255049000103","SICOOB CREDIGOIAS COOPERATIVA DE CREDITO LTDA.",sicoob.com.br,OK,https://www.sicoob.com.br
"25629544000148","VIACAO ESTRELA LTDA-EM RECUPERACAO JUDICIAL",roderotas.com,OK,https://www.roderotas.com
"12138526000111","S. J. O. ARTIGOS RELIGIOSOS LTDA",sjoartigosreligiosos.com.br,OK,https://www.sjoartigosreligiosos.com.br
"11522053000199","SAO JOSE PRODUTOS DE POLIETILENO LTDA",saojoseprodutos.com.br,OK,https://www.saojoseprodutos.com.br
"5527789000157","VANDE COMERCIO DE AUTOMOVEIS LTDA",vandeautomoveis.com.br,OK,https://vandeautomoveis.com.br
"3774688000236","SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL",sc.senai.br,OK,https://sc.senai.br
"3387396001646","SAO SALVADOR ALIMENTOS S/A",ssa-br.com,OK,https://ssa-br.com
"24129496000166","SINDICATO DOS FUNCIONARIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRACAO TRIBUTARIA DO ESTADO DE PERNAMBUCO",sindifiscope.org.br,OK,https://sindifiscope.org.br
"15303440000195","DROGARIA SANTA CATARINA DE REGENTE FEIJO LTDA",farmaciasantacatarina.com.br,OK,https://www.farmaciasantacatarina.com.br
"8624548000467","COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA DE MINAS GERAIS - CRESOL MINAS GERAIS",cresol.com.br,OK,https://cresol.com.br
"92754738042248","LOJAS RENNER S.A.",lojasrenner.com.br,OK,https://www.lojasrenner.com.br
"79379491014303","HAVAN S.A",havan.com.br,OK,https://www.havan.com.br
"79197893000167","KONDOR IMOVEIS LTDA",kondorimoveis.com.br,OK,https://kondorimoveis.com.br
"54375647025464","DROGAL FARMACEUTICA LTDA",drogal.com.br,OK,https://www.drogal.com.br
"12870611000250","RETIFICA E AUTO PECAS DOCA LTDA",grupodoca.com.br,OK,http://grupodoca.com.br
"29156100000193","DC INTERNET LTDA",informac.com.br,OK,https://www.informac.com.br
"10866667000125","SOUZA DISTRIBUIDORA E COMERCIO LTDA",souzadistribuidora.com.br,ERRO,
"8049737000100","H N TEIXEIRA INDUSTRIA E COMERCIO LTDA",promocionalfitness.com.br,OK,https://promocionalfitness.com.br
"3614882000173","PROANSI TECNOLOGIA LTDA",proansi.com.br,OK,https://proansi.com.br
"31758205000164","PARAISO DAS BOMBAS E MOTORES LTDA",paraisodasbombas.com.br,OK,https://www.paraisodasbombas.com.br
"30533336000180","DMF DISTRIBUIDORA LTDA",fueleyewear.com.br,OK,https://www.fueleyewear.com.br
"29153266000156","ORANGEBIO CONTROLE INTEGRADO DE PRAGAS E HIGIENIZACOES LTDA",orangebio.com.br,OK,https://orangebio.com.br
"27326719002389","ARPOADOR COMERCIO DE MEDICAMENTOS LTDA",santaluciadrogarias.com.br,ERRO,
"26769523000190","RESOLVVI TECNOLOGIA LTDA",resolvvi.com,OK,https://www.resolvvi.com
"21423671000488","PORTER GROUP S.A.",portergroup.com.br,ERRO,
"9212172000101","FERMAD CENTRO DE RECICLAGEM LTDA",casasbrilar.com.br,ERRO,
"827783001404","KURUMA VEICULOS S.A.",kurumaveiculos.com.br,OK,https://kurumaveiculos.com.br
"569638000148","AGRO PASTO COMERCIO DE PRODUTOS AGROPECUARIOS LTDA",tribunapopular.com.br,OK,https://tribunapopular.com.br
"35192658000127","SOLUCAO MED - SAUDE OCUPACIONAL E SEGURANCA DO TRABALHO LTDA",solucaoc.com.br,OK,https://www.solucaoc.com.br
"35028306000130","UP CORPORATE TREINAMENTO DE IDIOMAS LTDA",uplanguage.com.br,OK,https://www.uplanguage.com.br
"33304679000161","MOLDARE FABRICACAO E COMERCIO DE PECAS TERMOPLASTICAS LTDA",moldareplasticos.com.br,OK,https://moldareplasticos.com.br
"27326719005809","ARPOADOR COMERCIO DE MEDICAMENTOS LTDA",santaluciadrogarias.com.br,ERRO,
"26892748000210","PROOFTECH COMERCIO DE PRODUTOS E SERVICOS DE INFORMATICA LTDA",perfilcg.com,OK,https://perfilcg.com
"25102146003275","IRMAOS MATTAR & CIA LTDA",farmaciaindiana.com.br,OK,https://www.farmaciaindiana.com.br
"24878520000160","MANITEC SERVICES GERADORES LTDA",manitec.com.br,OK,https://manitec.com.br
"22900835000130","BICAFE BRASIL LTDA.",bicafebrasil.com.br,OK,https://www.bicafebrasil.com.br
"22252448000135","MURICAR AUTO PECAS LTDA",muricarautopecas.mercadoshops.com.br,OK,https://muricarautopecas.mercadoshops.com.br
"21463013000177","SELMA AVIAMENTOS LTDA",grupociatos.com.br,OK,https://www.grupociatos.com.br
"9006501000150","ROMA SERVICOS INTEGRADOS DE DESIGN TEXTIL LTDA",romacriacoes.com.br,OK,https://romacriacoes.com.br
"2975726000175","DAVITA SERVICOS DE NEFROLOGIA MADALENA LTDA",davita.com,OK,https://www.davita.com
"42813402000660","AGRO SHOP LTDA",grupoagromg.com.br,OK,https://grupoagromg.com.br
"40924383000109","GODOY E TENORIO LTDA",comuniceventos.com.br,OK,https://comuniceventos.com.br
"39346861013654","CENCOSUD BRASIL COMERCIAL S.A.",gbarbosa.com.br,ERRO,
"31446882000147","RF PRODUTOS PARA TELECOMUNICACAO LTDA",rfsolucoestelecom.com.br,ERRO,
"28684109000104","DAIANE DIAS DE SOUZA",upp.com.br,OK,https://upp.com.br
"20789900000177","NICON - CONSTRUTORA E INCORPORADORA LTDA",nicoliniacessorios.com.br,OK,https://nicoliniacessorios.com.br
"14001370000158","ECO AQUECEDORES LTDA",ecoaquecedores.com.br,OK,https://ecoaquecedores.com.br
"11938605002279","MFG AGROPECUARIA LTDA",agrojacarezinho.com.br,OK,https://www.agrojacarezinho.com.br
"11284003000110","SOCIEDADE EDUCACIONAL DE GUARUJA LTDA.",objetivobaixada.com.br,OK,https://objetivobaixada.com.br
"10710307000130","PARQUE CIDADE JARDIM",graiche.com.br,OK,https://graiche.com.br
"9141047000140","FENIX BC INFORMATICA MAGAZINE LTDA",infoabmidia.com.br,OK,https://www.infoabmidia.com.br
"8289984000184","MULTIVIX SAO MATEUS - ENSINO PESQUISA E EXTENSAO LTDA",multivix.edu.br,OK,https://multivix.edu.br
"7272825005092","TECNO INDUSTRIA E COMERCIO DE COMPUTADORES LTDA",ibyte.com.br,OK,https://www.ibyte.com.br
"6109773000197","HOSPITAL OFTALMOLOGICO INTEGRADO LTDA",hoco.com.br,OK,https://hoco.com.br
